key,match_id,season,block,cutoff,date,home_key,away_key,e_home,e_away,e_min,thin_at,treated,incumbent_widened,p_home_B,p_draw_B,p_away_B,p_home_A,p_draw_A,p_away_A,p_home_corpus,p_draw_corpus,p_away_corpus,y,rps_B,rps_A,delta,delta_vs_corpus,max_abs_dp_vs_corpus
2023-09-01|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,1770b857043b2b02,2023/24,2023/24|2023W35,2023-09-01,2023-09-01,luton,west_ham,1.94952628,52.18629818,1.94952628,3;5;8;10;12,False,True,0.19836934,0.21606707,0.58556359,0.19836934,0.21606707,0.58556359,0.19836934,0.21606707,0.58556359,2,0.10555396649286185,0.10555396649286185,0.0,0.0,0.0
2023-09-16|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,86f126660f28737e,2023/24,2023/24|2023W37,2023-09-16,2023-09-16,fulham,luton,35.2590124,2.86669293,2.86669293,3;5;8;10;12,False,True,0.65997915,0.19464885,0.145372,0.65997915,0.19464885,0.145372,0.65997915,0.19464885,0.145372,0,0.06837359840936127,0.06837359840936127,0.0,0.0,0.0
2023-09-18|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,5922dc1797d2eee0,2023/24,2023/24|2023W38,2023-09-18,2023-09-23,luton,wolves,3.85203482,51.06182279,3.85203482,5;8;10;12,False,True,0.25554994,0.28526983,0.45918023,0.25554994,0.28526983,0.45918023,0.25554994,0.28526983,0.45918023,1,0.13807612772842828,0.13807612772842828,0.0,0.0,0.0
2023-09-30|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,e1a4fdbeea3e7a74,2023/24,2023/24|2023W39,2023-09-30,2023-09-30,everton,luton,52.45157627,4.75204049,4.75204049,5;8;10;12,True,False,0.59306734,0.23130868,0.17562398,0.54821592,0.25535423,0.19642985,0.59306734,0.23130868,0.17562398,2,0.5156623460628581,0.4731328404562344,-0.04252950560662372,-0.04252950560662372,0.0
2023-10-02|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,a3ad554c260e3520,2023/24,2023/24|2023W40,2023-10-02,2023-10-07,luton,tottenham,5.73023529,53.14316067,5.73023529,8;10;12,True,False,0.12440971,0.15815899,0.7174313,0.15697652,0.18346328,0.65956019,0.12440971,0.15815899,0.7174313,2,0.04766142308098705,0.0702704426276752,0.022609019546688154,0.022609019546688154,0.0
2023-10-02|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,af27260e606d4bcc,2023/24,2023/24|2023W40,2023-10-02,2023-10-03,luton,burnley,5.73023529,29.03234674,5.73023529,8;10;12,True,False,0.34492689,0.27374973,0.38132338,0.34134906,0.28693273,0.37171821,0.34492689,0.27374973,0.38132338,2,0.25086765978984826,0.2556285942042438,0.004760934414395512,0.004760934414395512,0.0
2023-10-21|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,127fd769f0474ece,2023/24,2023/24|2023W42,2023-10-21,2023-10-21,nottm_forest,luton,29.77085338,7.4673235,7.4673235,8;10;12,True,False,0.58515776,0.23356816,0.18127408,0.54122169,0.25710631,0.201672,0.58515776,0.23356816,0.18127408,1,0.187634948084032,0.16679625665522804,-0.020838691428803957,-0.020838691428803957,0.0
2023-10-23|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,402437d7d736c330,2023/24,2023/24|2023W43,2023-10-23,2023-10-29,aston_villa,luton,50.77005636,8.43522503,8.43522503,10;12,True,False,0.7774765,0.14150919,0.08101431,0.70934821,0.17880332,0.11184847,0.7774765,0.14150919,0.08101431,0,0.028040013238513052,0.04849427163577249,0.020454258397259437,0.020454258397259437,0.0
2023-11-04|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,0bb28222676b9001,2023/24,2023/24|2023W44,2023-11-04,2023-11-05,luton,liverpool,9.23384392,53.01324515,9.23384392,10;12,True,False,0.05890103,0.11247821,0.82862076,0.08983497,0.15299487,0.75717016,0.05890103,0.11247821,0.82862076,1,0.3450408476190192,0.2906884865146633,-0.05435236110435593,-0.05435236110435593,0.0
2024-08-16|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,dc9c49a5415e6b7a,2024/25,2024/25|2024W33,2024-08-16,2024-08-17,ipswich,liverpool,0.0,50.65888286,0.0,1;3;5;8;10;12,False,True,0.14283086,0.18205696,0.67511218,0.14283086,0.18205696,0.67511218,0.14283086,0.18205696,0.67511218,2,0.062976375076346,0.062976375076346,0.0,0.0,0.0
2024-08-19|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,2bd9e4471c672e90,2024/25,2024/25|2024W34,2024-08-19,2024-08-24,man_city,ipswich,51.40851113,0.99620914,0.99620914,1;3;5;8;10;12,False,True,0.82420366,0.12513694,0.0506594,0.82420366,0.12513694,0.0506594,0.82420366,0.12513694,0.0506594,0,0.0167353639828778,0.0167353639828778,0.0,0.0,0.0
2024-08-31|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,e616065f7e49e139,2024/25,2024/25|2024W35,2024-08-31,2024-08-31,ipswich,fulham,1.96055857,42.53723509,1.96055857,3;5;8;10;12,False,True,0.29254067,0.25800793,0.4494514,0.29254067,0.25800793,0.4494514,0.29254067,0.25800793,0.4494514,1,0.14379330228300446,0.14379330228300446,0.0,0.0,0.0
2024-09-14|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,7070781a4237449d,2024/25,2024/25|2024W37,2024-09-14,2024-09-14,brighton,ipswich,50.62495767,2.88288489,2.88288489,3;5;8;10;12,False,True,0.58025592,0.22857864,0.19116545,0.58025592,0.22857864,0.19116545,0.58025592,0.22857864,0.19116545,1,0.18662057907272003,0.18662057907272003,0.0,0.0,0.0
2024-09-21|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,cccf2c5cec4d2363,2024/25,2024/25|2024W38,2024-09-21,2024-09-21,southampton,ipswich,27.47833456,3.83161035,3.83161035,5;8;10;12,False,True,0.35809076,0.29706389,0.34484536,0.35809076,0.29706389,0.34484536,0.35809076,0.29706389,0.34484536,1,0.12357365390700004,0.12357365390700004,0.0,0.0,0.0
2024-09-28|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,92b735709d1054d6,2024/25,2024/25|2024W39,2024-09-28,2024-09-29,ipswich,aston_villa,4.76780764,50.10662815,4.76780764,5;8;10;12,True,False,0.22089637,0.23959674,0.53950688,0.24088262,0.25307798,0.5060394,0.22089637,0.23959674,0.53950688,1,0.16993144531832446,0.1570501554852122,-0.012881289833112264,-0.012881289833112264,0.0
2024-09-30|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,77e43c4ad5cb2c43,2024/25,2024/25|2024W40,2024-09-30,2024-10-05,west_ham,ipswich,52.08759667,5.7478363,5.7478363,8;10;12,True,False,0.50668168,0.244868,0.24845031,0.47976119,0.25494896,0.26528985,0.50668168,0.244868,0.24845031,0,0.15254526317786238,0.1705135619716193,0.017968298793756915,0.017968298793756915,0.0
2024-10-19|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,41b2d45522665310,2024/25,2024/25|2024W42,2024-10-19,2024-10-19,ipswich,everton,6.51790573,51.31509872,6.51790573,8;10;12,True,False,0.33911298,0.28430566,0.37658136,0.33857504,0.29218128,0.36924369,0.33911298,0.28430566,0.37658136,2,0.251824206951965,0.25624329646547195,0.004419089513506946,0.004419089513506946,0.0
2024-10-21|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,941a851be8b6db1b,2024/25,2024/25|2024W43,2024-10-21,2024-10-26,brentford,ipswich,46.4329432,7.48940637,7.48940637,8;10;12,True,False,0.64814331,0.20144084,0.15041585,0.59767021,0.22246652,0.17986327,0.64814331,0.20144084,0.15041585,0,0.07321402911448928,0.0971100279082685,0.023895998793779225,0.023895998793779225,0.0
2024-11-02|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,dc89956d947e6b8f,2024/25,2024/25|2024W44,2024-11-02,2024-11-02,ipswich,leicester,8.30745949,30.23666767,8.30745949,10;12,True,False,0.28339951,0.23009611,0.48650438,0.29890607,0.23513912,0.46595481,0.28339951,0.23009611,0.48650438,1,0.15850089701371223,0.15322936182249047,-0.0052715351912217545,-0.0052715351912217545,0.0
2024-11-04|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,6925d3ac91a0367f,2024/25,2024/25|2024W45,2024-11-04,2024-11-10,tottenham,ipswich,52.76619708,9.27217619,9.27217619,10;12,True,False,0.77882587,0.13311368,0.08806045,0.71465463,0.16059439,0.12475098,0.77882587,0.13311368,0.08806045,2,0.7191017393177297,0.6383960435956986,-0.08070569572203112,-0.08070569572203112,0.0
2024-11-23|20260611|9f2e086d39ae4b855ba21604367109e8e9ce00f96010c5ec65c380d317986abc,4f59dc23fcc87993,2024/25,2024/25|2024W47,2024-11-23,2024-11-24,ipswich,man_united,9.91919944,51.92058328,9.91919944,10;12,True,False,0.232824,0.23960625,0.52756974,0.25314107,0.25023117,0.49662776,0.232824,0.23960625,0.52756974,1,0.16626842804553127,0.15535976666168125,-0.010908661383850021,-0.010908661383850021,0.0
